t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
558330.0900235770,9.7954770450,0.0036136911,-0.0017474532,-0.0054259065,0.0001172899,-0.0003795145
558330.1000235770,9.7950386496,0.0005608603,-0.0008299836,-0.0066092791,0.0000847381,0.0004015123
558330.1100235770,9.7973102163,0.0069758839,0.0002214834,-0.0075320926,0.0001281405,-0.0003903621
558330.1200235770,9.7956715681,-0.0034027551,0.0000781863,-0.0081400638,0.0000847381,0.0004123598
558330.1300235770,9.7965408830,0.0074306160,-0.0003820027,-0.0091823002,0.0001064393,-0.0004012097
558330.1400235770,9.7938355369,-0.0047823757,-0.0012798044,-0.0097359883,0.0000847381,0.0002713411
558330.1500235780,9.7950109466,0.0104744850,0.0005471384,-0.0105176656,0.0001281405,-0.0002059530
558330.1600235780,9.7944561342,-0.0037130194,0.0005457260,-0.0113861960,0.0000955887,0.0000869320
558330.1700235780,9.7959348791,0.0060554421,-0.0005300653,-0.0121027335,0.0001498418,-0.0000215439
558330.1800235780,9.7947323326,0.0002546948,-0.0011326051,-0.0132318230,0.0001389912,-0.0002493434
558330.1900235780,9.7952022945,0.0020857826,0.0013045819,-0.0142306329,0.0001172899,0.0003038839
558330.2000235780,9.7956380808,0.0033088459,-0.0008338029,-0.0149797403,0.0001389912,-0.0004879904
558330.2100235780,9.7950500677,-0.0011172135,-0.0002207119,-0.0160111201,0.0001172899,0.0004123598
558330.2200235780,9.7960796801,0.0080389173,-0.0005304272,-0.0168470805,0.0001389912,-0.0005530760
558330.2300235780,9.7946038525,-0.0031021476,0.0002397168,-0.0175853313,0.0001281405,0.0003581219
558330.2400235781,9.7963830225,0.0091077174,-0.0002274568,-0.0187687039,0.0001389912,-0.0004012097
558330.2500235779,9.7946024046,-0.0055419533,-0.0011339871,-0.0194418150,0.0001389912,0.0000543893
558330.2600235780,9.7957710121,0.0086478439,-0.0006801204,-0.0203537718,0.0001389912,-0.0000540867
558330.2700235780,9.7952031976,-0.0012691152,-0.0002220504,-0.0214068649,0.0002149455,-0.0002927337
558330.2800235780,9.7951991478,0.0010185108,0.0003890350,-0.0219496963,0.0001281405,0.0002821887
558330.2900235780,9.7950227016,0.0058990247,-0.0002175031,-0.0229810761,0.0001715430,-0.0006290091
558330.3000235780,9.7948943002,-0.0031000638,-0.0015929378,-0.0239581728,0.0001498418,0.0004232074
558330.3100235780,9.7953189910,0.0097131009,0.0005442521,-0.0245335741,0.0001932443,-0.0005639236
558330.3200235780,9.7952248726,-0.0040152246,0.0011492818,-0.0256843768,0.0001823937,0.0001737128
558330.3300235780,9.7966861355,0.0077366423,-0.0011456807,-0.0265311939,0.0001823937,-0.0003795145
558330.3400235780,9.7945867934,-0.0031011755,-0.0018954198,-0.0272260182,0.0001823937,-0.0000215439
558330.3500235780,9.7959356461,0.0077328216,0.0003857606,-0.0285939535,0.0001715430,-0.0001083246
