t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
557722.3200230110,0.0274658203,9.7978210452,-0.0155639648,0.0005208333,0.0000108507,0.0000000000
557722.3300230110,0.0274658203,9.7978210452,-0.0158691406,-0.0010199653,0.0000434028,0.0000000000
557722.3400230110,0.0283813477,9.7956848148,-0.0335693359,0.0007812500,0.0000108507,0.0000000000
557722.3500230110,0.0285339355,9.8013305667,-0.0093078613,-0.0003580729,0.0000217014,-0.0000108507
557722.3600230110,0.0274658203,9.7970581058,-0.0270080566,-0.0004882812,0.0000651042,0.0000000000
557722.3700230110,0.0277709961,9.7966003421,-0.0233459473,0.0008680556,0.0000217014,0.0000000000
557722.3800230110,0.0285339355,9.7998046878,-0.0115966797,-0.0010416667,0.0000325521,-0.0000108507
557722.3900230110,0.0280761719,9.7946166995,-0.0340270996,0.0003797743,0.0000325521,0.0000000000
557722.4000230110,0.0279235840,9.7988891605,-0.0119018555,0.0002278646,0.0000217014,0.0000000000
557722.4100230120,0.0271606445,9.7984313968,-0.0207519531,-0.0009548611,0.0000434028,0.0000108507
557722.4200230120,0.0291442871,9.7956848148,-0.0315856934,0.0009331597,0.0000325521,0.0000217014
557722.4300230120,0.0292968750,9.8002624515,-0.0080871582,-0.0006293403,0.0000434028,0.0000000000
557722.4400230120,0.0271606445,9.7959899906,-0.0306701660,-0.0002387153,0.0000325521,0.0000000000
557722.4500230120,0.0270080566,9.7976684574,-0.0196838379,0.0007921007,0.0000217014,0.0000000000
557722.4600230120,0.0289916992,9.7998046878,-0.0128173828,-0.0010850694,0.0000325521,0.0000000000
557722.4700230120,0.0294494629,9.7946166995,-0.0346374512,0.0006076389,0.0000217014,0.0000000000
557722.4800230120,0.0277709961,9.7998046878,-0.0103759766,-0.0000325521,0.0000434028,0.0000108507
557722.4900230120,0.0262451172,9.7976684574,-0.0244140625,-0.0007595486,0.0000434028,0.0000000000
557722.5000230120,0.0285339355,9.7966003421,-0.0273132324,0.0009548611,0.0000108507,0.0000108507
557722.5100230119,0.0296020508,9.8001098636,-0.0086975098,-0.0009006076,0.0000434028,0.0000000000
557722.5200230120,0.0280761719,9.7955322269,-0.0329589844,0.0001736111,0.0000325521,0.0000000000
557722.5300230120,0.0270080566,9.7987365726,-0.0152587891,0.0004340278,0.0000217014,0.0000000000
557722.5400230120,0.0285339355,9.7990417484,-0.0187683105,-0.0010091146,0.0000434028,0.0000217014
557722.5500230120,0.0299072266,9.7952270511,-0.0309753418,0.0008789062,0.0000217014,0.0000000000
557722.5600230120,0.0276184082,9.8005676273,-0.0073242188,-0.0004665799,0.0000217014,-0.0000108507
557722.5700230120,0.0262451172,9.7962951663,-0.0289916992,-0.0004557292,0.0000434028,0.0000000000
557722.5800230120,0.0285339355,9.7969055179,-0.0230407715,0.0008463542,0.0000108507,0.0000000000
557722.5900230120,0.0299072266,9.7999572757,-0.0112915039,-0.0010633681,0.0000325521,0.0000000000
557722.6000230120,0.0279235840,9.7953796390,-0.0354003906,0.0004774306,0.0000108507,0.0000000000
557722.6100230120,0.0273132324,9.7999572757,-0.0122070313,0.0001736111,0.0000217014,0.0000108507
557722.6200230120,0.0282287598,9.7978210452,-0.0215148926,-0.0009765625,0.0000434028,0.0000108507
557722.6300230121,0.0292968750,9.7959899906,-0.0303649902,0.0009765625,0.0000217014,0.0000108507
557722.6400230119,0.0276184082,9.7998046878,-0.0068664551,-0.0006401910,0.0000434028,0.0000000000
557722.6500230120,0.0265502930,9.7958374027,-0.0308227539,-0.0002712674,0.0000325521,0.0000000000
557722.6600230120,0.0280761719,9.7973632816,-0.0224304199,0.0008029514,0.0000217014,0.0000108507
557722.6700230120,0.0300598145,9.8001098636,-0.0106811523,-0.0011284722,0.0000434028,0.0000000000
557722.6800230120,0.0292968750,9.7950744632,-0.0334167480,0.0006076389,0.0000108507,0.0000000000
557722.6900230120,0.0270080566,9.7996520999,-0.0109863281,0.0000217014,0.0000325521,0.0000108507
557722.7000230120,0.0274658203,9.7975158695,-0.0227355957,-0.0008355035,0.0000651042,0.0000000000
557722.7100230120,0.0289916992,9.7959899906,-0.0283813477,0.0009223090,0.0000108507,0.0000000000
557722.7200230120,0.0286865234,9.8002624515,-0.0076293945,-0.0007921007,0.0000325521,-0.0000108507
557722.7300230120,0.0273132324,9.7953796390,-0.0329589844,-0.0000217014,0.0000325521,0.0000000000
557722.7400230120,0.0271606445,9.7985839847,-0.0184631348,0.0006401910,-0.0000000000,0.0000000000
557722.7500230120,0.0285339355,9.7991943363,-0.0138854980,-0.0010850694,0.0000759549,0.0000000000
557722.7600230119,0.0289916992,9.7955322269,-0.0335693359,0.0007052951,0.0000217014,0.0000000000
557722.7700230120,0.0280761719,9.7998046878,-0.0090026855,-0.0001953125,0.0000325521,0.0000000000
557722.7800230120,0.0262451172,9.7973632816,-0.0263977051,-0.0006510417,0.0000434028,0.0000108507
557722.7900230120,0.0280761719,9.7967529300,-0.0268554688,0.0009223090,-0.0000000000,0.0000000000
