t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
558510.8100237460,-9.8031616214,0.0413513184,-0.0991821289,-0.0000108507,0.0000217014,-0.0005642361
558510.8200237460,-9.8049926761,0.0471496582,-0.0984191895,-0.0000651042,-0.0000325521,0.0004231771
558510.8300237460,-9.8037719730,0.0376892090,-0.0978088379,-0.0000217014,-0.0000000000,-0.0004882812
558510.8400237460,-9.8048400882,0.0479125977,-0.0971984863,-0.0000325521,0.0000108507,0.0003038194
558510.8500237460,-9.8030090335,0.0382995605,-0.0994873047,0.0000000000,0.0000108507,-0.0002170139
558510.8600237460,-9.8049926761,0.0485229492,-0.0985717773,-0.0000542535,-0.0000000000,-0.0000868056
558510.8700237460,-9.8039245609,0.0404357910,-0.0970458984,-0.0000542535,0.0000108507,0.0001302083
558510.8800237461,-9.8048400882,0.0424194336,-0.0981140137,-0.0000217014,-0.0000000000,-0.0004123264
558510.8900237459,-9.8043823245,0.0450134277,-0.0985717773,-0.0000651042,-0.0000108507,0.0004231771
558510.9000237460,-9.8030090335,0.0415039063,-0.0984191895,0.0000000000,0.0000217014,-0.0005533854
558510.9100237460,-9.8043823245,0.0463867188,-0.0981140137,-0.0000217014,-0.0000000000,0.0003797743
558510.9200237460,-9.8033142093,0.0386047363,-0.0976562500,-0.0000108507,0.0000108507,-0.0004557292
558510.9300237460,-9.8042297366,0.0480651855,-0.0984191895,-0.0000542535,-0.0000000000,0.0002712674
558510.9400237460,-9.8031616214,0.0395202637,-0.0978088379,-0.0000434028,-0.0000000000,-0.0003255208
558510.9500237460,-9.8049926761,0.0466918945,-0.0981140137,-0.0000976562,0.0000108507,0.0000759549
558510.9600237460,-9.8040771488,0.0392150879,-0.0981140137,-0.0000217014,-0.0000000000,-0.0000651042
558510.9700237460,-9.8040771488,0.0466918945,-0.0990295410,-0.0000108507,-0.0000000000,-0.0001953125
558510.9800237460,-9.8034667972,0.0419616699,-0.0976562500,-0.0000434028,-0.0000000000,0.0001736111
558510.9900237460,-9.8040771488,0.0427246094,-0.0984191895,0.0000000000,0.0000108507,-0.0004014757
558511.0000237460,-9.8045349124,0.0439453125,-0.0987243652,-0.0000651042,-0.0000108507,0.0003689236
558511.0100237461,-9.8033142093,0.0424194336,-0.0987243652,-0.0000325521,0.0000217014,-0.0005750868
558511.0200237460,-9.8049926761,0.0460815430,-0.0978088379,-0.0000651042,-0.0000108507,0.0004340278
558511.0300237460,-9.8034667972,0.0379943848,-0.0979614258,-0.0000108507,-0.0000000000,-0.0005099826
558511.0400237460,-9.8046875003,0.0480651855,-0.0981140137,-0.0000217014,-0.0000000000,0.0003038194
558511.0500237460,-9.8030090335,0.0386047363,-0.0987243652,-0.0000108507,-0.0000000000,-0.0002604167
558511.0600237460,-9.8048400882,0.0479125977,-0.0982666016,-0.0000434028,-0.0000000000,-0.0000217014
558511.0700237460,-9.8042297366,0.0398254395,-0.0978088379,-0.0000542535,-0.0000000000,0.0000217014
558511.0800237460,-9.8045349124,0.0451660156,-0.0979614258,-0.0000434028,-0.0000000000,-0.0002604167
558511.0900237460,-9.8040771488,0.0428771973,-0.0982666016,-0.0000651042,-0.0000000000,0.0002495660
558511.1000237460,-9.8037719730,0.0428771973,-0.0984191895,0.0000108507,-0.0000000000,-0.0004991319
558511.1100237460,-9.8043823245,0.0444030762,-0.0979614258,-0.0000434028,-0.0000108507,0.0004231771
558511.1200237460,-9.8030090335,0.0396728516,-0.0984191895,-0.0000108507,-0.0000000000,-0.0005750868
558511.1300237461,-9.8042297366,0.0485229492,-0.0978088379,-0.0000434028,-0.0000000000,0.0004123264
558511.1400237459,-9.8030090335,0.0378417969,-0.0993347168,-0.0000434028,-0.0000000000,-0.0004231771
558511.1500237460,-9.8046875003,0.0473022461,-0.0978088379,-0.0000542535,0.0000108507,0.0001302083
558511.1600237460,-9.8036193851,0.0398254395,-0.0982666016,-0.0000325521,-0.0000000000,-0.0000217014
558511.1700237460,-9.8045349124,0.0469970703,-0.0985717773,-0.0000108507,-0.0000000000,-0.0003146701
558511.1800237460,-9.8042297366,0.0427246094,-0.0979614258,-0.0000325521,-0.0000000000,0.0003580729
558511.1900237460,-9.8036193851,0.0404357910,-0.0982666016,0.0000000000,0.0000217014,-0.0005750868
