t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
558384.1300236280,9.7889709476,-0.0372314453,0.0636291504,0.0798177083,-0.0003146701,0.0006510417
558384.1400236280,9.7886657718,-0.0375366211,0.0657653809,0.0805447049,-0.0003255208,0.0007161458
558384.1500236280,9.7883605960,-0.0379943848,0.0660705566,0.0817274306,-0.0003472222,0.0006944444
558384.1600236280,9.7885131839,-0.0370788574,0.0645446777,0.0824218750,-0.0003363715,0.0006510417
558384.1700236280,9.7891235355,-0.0381469727,0.0634765625,0.0834309896,-0.0003363715,0.0007269965
558384.1800236281,9.7894287113,-0.0369262695,0.0645446777,0.0844075521,-0.0003255208,0.0007378472
558384.1900236279,9.7883605960,-0.0376892090,0.0663757324,0.0851562500,-0.0003363715,0.0006944444
558384.2000236280,9.7894287113,-0.0387573242,0.0648498535,0.0860460069,-0.0003255208,0.0007486979
558384.2100236280,9.7888183597,-0.0352478027,0.0645446777,0.0869032118,-0.0003689236,0.0007269965
558384.2200236280,9.7892761234,-0.0372314453,0.0648498535,0.0877712674,-0.0003472222,0.0007486979
558384.2300236280,9.7885131839,-0.0389099121,0.0651550293,0.0889322917,-0.0003689236,0.0007812500
558384.2400236280,9.7886657718,-0.0370788574,0.0640869141,0.0895724826,-0.0003580729,0.0007161458
558384.2500236280,9.7889709476,-0.0373840332,0.0646972656,0.0905273437,-0.0003797743,0.0007486979
558384.2600236280,9.7882080081,-0.0370788574,0.0650024414,0.0913085937,-0.0003472222,0.0008138021
558384.2700236280,9.7889709476,-0.0367736816,0.0654602051,0.0919162326,-0.0003797743,0.0007595486
558384.2800236280,9.7885131839,-0.0382995605,0.0648498535,0.0930664062,-0.0003472222,0.0007921007
558384.2900236280,9.7883605960,-0.0370788574,0.0640869141,0.0940538194,-0.0004014757,0.0008138021
558384.3000236280,9.7889709476,-0.0358581543,0.0650024414,0.0946614583,-0.0003689236,0.0007595486
558384.3100236279,9.7882080081,-0.0386047363,0.0645446777,0.0957899306,-0.0004014757,0.0008246528
558384.3200236280,9.7882080081,-0.0372314453,0.0643920898,0.0966037326,-0.0004014757,0.0008029514
558384.3300236280,9.7883605960,-0.0367736816,0.0645446777,0.0972981771,-0.0003906250,0.0007812500
558384.3400236280,9.7888183597,-0.0376892090,0.0654602051,0.0983072917,-0.0003906250,0.0008680556
558384.3500236280,9.7891235355,-0.0375366211,0.0650024414,0.0990342882,-0.0003906250,0.0008572049
558384.3600236280,9.7885131839,-0.0378417969,0.0650024414,0.0999348958,-0.0003906250,0.0008138021
558384.3700236280,9.7885131839,-0.0375366211,0.0653076172,0.1010416667,-0.0004123264,0.0008355035
558384.3800236280,9.7895812991,-0.0363159180,0.0639343262,0.1015190972,-0.0004014757,0.0008572049
558384.3900236280,9.7894287113,-0.0376892090,0.0654602051,0.1024848090,-0.0003689236,0.0008463542
558384.4000236280,9.7886657718,-0.0370788574,0.0660705566,0.1036458333,-0.0004231771,0.0008789062
558384.4100236280,9.7889709476,-0.0375366211,0.0643920898,0.1042317708,-0.0004123264,0.0008680556
558384.4200236280,9.7900390628,-0.0375366211,0.0648498535,0.1054361979,-0.0004123264,0.0008680556
558384.4300236281,9.7880554202,-0.0363159180,0.0646972656,0.1062391493,-0.0004665799,0.0008680556
558384.4400236279,9.7883605960,-0.0372314453,0.0654602051,0.1068250868,-0.0004123264,0.0009114583
558384.4500236280,9.7886657718,-0.0376892090,0.0642395020,0.1080403646,-0.0004557292,0.0009006076
558384.4600236280,9.7883605960,-0.0373840332,0.0637817383,0.1086805556,-0.0004123264,0.0008680556
558384.4700236280,9.7877502445,-0.0361633301,0.0650024414,0.1093750000,-0.0004665799,0.0009440104
558384.4800236280,9.7877502445,-0.0376892090,0.0657653809,0.1104166667,-0.0004557292,0.0009223090
558384.4900236280,9.7886657718,-0.0384521484,0.0640869141,0.1110460069,-0.0004557292,0.0009006076
558384.5000236280,9.7885131839,-0.0386047363,0.0648498535,0.1121853299,-0.0004340278,0.0009440104
558384.5100236280,9.7882080081,-0.0358581543,0.0643920898,0.1133246528,-0.0004448785,0.0009548611
558384.5200236280,9.7889709476,-0.0361633301,0.0648498535,0.1137803819,-0.0004340278,0.0009331597
558384.5300236280,9.7879028324,-0.0392150879,0.0650024414,0.1147894965,-0.0004882812,0.0010091146
558384.5400236280,9.7886657718,-0.0375366211,0.0653076172,0.1157877604,-0.0004665799,0.0009657118
558384.5500236280,9.7886657718,-0.0360107422,0.0648498535,0.1164930556,-0.0004665799,0.0009331597
558384.5600236279,9.7885131839,-0.0372314453,0.0651550293,0.1175347222,-0.0004448785,0.0010199653
558384.5700236280,9.7889709476,-0.0373840332,0.0654602051,0.1182834201,-0.0004557292,0.0009765625
558384.5800236280,9.7882080081,-0.0376892090,0.0651550293,0.1191406250,-0.0004774306,0.0009440104
558384.5900236280,9.7891235355,-0.0372314453,0.0650024414,0.1202256944,-0.0004991319,0.0010308160
558384.6000236280,9.7883605960,-0.0358581543,0.0642395020,0.1209201389,-0.0004991319,0.0010091146
558384.6100236280,9.7880554202,-0.0381469727,0.0646972656,0.1217773437,-0.0005208333,0.0009982639
558384.6200236280,9.7883605960,-0.0392150879,0.0650024414,0.1228624132,-0.0004882812,0.0010308160
558384.6300236280,9.7886657718,-0.0358581543,0.0646972656,0.1235026042,-0.0005099826,0.0009982639
558384.6400236280,9.7894287113,-0.0360107422,0.0646972656,0.1244357639,-0.0004882812,0.0010199653
558384.6500236280,9.7889709476,-0.0376892090,0.0642395020,0.1253580729,-0.0004882812,0.0010850694
558384.6600236280,9.7885131839,-0.0378417969,0.0651550293,0.1259874132,-0.0005208333,0.0010308160
558384.6700236280,9.7883605960,-0.0378417969,0.0656127930,0.1271592882,-0.0005316840,0.0010091146
558384.6800236281,9.7891235355,-0.0355529785,0.0642395020,0.1279079861,-0.0004991319,0.0010742187
558384.6900236279,9.7888183597,-0.0354003906,0.0648498535,0.1283420139,-0.0005425347,0.0010850694
558384.7000236280,9.7877502445,-0.0398254395,0.0646972656,0.1296332465,-0.0005208333,0.0010525174
558384.7100236280,9.7883605960,-0.0370788574,0.0637817383,0.1305338542,-0.0005099826,0.0010525174
558384.7200236280,9.7882080081,-0.0350952148,0.0656127930,0.1314887153,-0.0005208333,0.0010742187
558384.7300236280,9.7892761234,-0.0366210938,0.0656127930,0.1325086806,-0.0005099826,0.0011284722
558384.7400236280,9.7892761234,-0.0375366211,0.0646972656,0.1329752604,-0.0005208333,0.0010959201
558384.7500236280,9.7886657718,-0.0389099121,0.0636291504,0.1338975694,-0.0005425347,0.0010850694
558384.7600236280,9.7885131839,-0.0355529785,0.0651550293,0.1350260417,-0.0005316840,0.0011284722
558384.7700236280,9.7889709476,-0.0346374512,0.0657653809,0.1356336805,-0.0005642361,0.0011284722
558384.7800236280,9.7879028324,-0.0389099121,0.0648498535,0.1365668403,-0.0005533854,0.0011501736
558384.7900236280,9.7883605960,-0.0386047363,0.0640869141,0.1375434028,-0.0005642361,0.0011393229
558384.8000236280,9.7872924808,-0.0364685059,0.0646972656,0.1383029514,-0.0005533854,0.0011067708
558384.8100236279,9.7885131839,-0.0361633301,0.0650024414,0.1392469618,-0.0005859375,0.0011827257
558384.8200236280,9.7888183597,-0.0373840332,0.0653076172,0.1400499132,-0.0005642361,0.0011718750
558384.8300236280,9.7883605960,-0.0381469727,0.0643920898,0.1407660590,-0.0005642361,0.0011284722
558384.8400236280,9.7879028324,-0.0376892090,0.0636291504,0.1419813368,-0.0005750868,0.0011718750
558384.8500236280,9.7889709476,-0.0355529785,0.0648498535,0.1427083333,-0.0005533854,0.0011935764
558384.8600236280,9.7885131839,-0.0367736816,0.0663757324,0.1436631944,-0.0005859375,0.0011827257
558384.8700236280,9.7892761234,-0.0390625000,0.0645446777,0.1446614583,-0.0005859375,0.0011935764
558384.8800236280,9.7888183597,-0.0361633301,0.0634765625,0.1452907986,-0.0005642361,0.0011718750
558384.8900236280,9.7891235355,-0.0363159180,0.0653076172,0.1462782118,-0.0005750868,0.0012044271
558384.9000236280,9.7883605960,-0.0363159180,0.0654602051,0.1471245660,-0.0005967882,0.0012152778
558384.9100236290,9.7872924808,-0.0370788574,0.0648498535,0.1478081597,-0.0006401910,0.0012369792
558384.9200236290,9.7879028324,-0.0390625000,0.0634765625,0.1488281250,-0.0005859375,0.0012152778
558384.9300236290,9.7885131839,-0.0361633301,0.0642395020,0.1497829861,-0.0006184896,0.0012152778
558384.9400236290,9.7874450687,-0.0363159180,0.0659179688,0.1505208333,-0.0006076389,0.0012586806
558384.9500236290,9.7883605960,-0.0378417969,0.0656127930,0.1517035590,-0.0005967882,0.0012478299
558384.9600236290,9.7880554202,-0.0369262695,0.0634765625,0.1523437500,-0.0006293403,0.0012152778
