t(s),roll(rad),pitch(rad),yaw(rad),roll(deg),pitch(deg),yaw(deg)
555173.4979884999,0.0055057252,-0.0112314242,0.2015288901,0.3154548146,-0.6435132074,11.5467548553
555174.4980065000,0.0054995949,-0.0112190138,0.1958354814,0.3151035791,-0.6428021423,11.2205465629
555175.4980245000,0.0054630141,-0.0111885237,0.2113561412,0.3130076496,-0.6410551854,12.1098148651
555176.4980425000,0.0054997309,-0.0112253491,0.2297671436,0.3151113706,-0.6431651276,13.1646875963
555177.4980605000,0.0054566325,-0.0112010725,0.2072087740,0.3126420154,-0.6417741800,11.8721882265
555178.4980785000,0.0054994786,-0.0112007748,0.1808643423,0.3150969109,-0.6417571208,10.3627634771
555179.4980969999,0.0055240653,-0.0112011026,0.2196984354,0.3165056284,-0.6417759040,12.5877931159
555180.4981145000,0.0054996339,-0.0112069661,0.2130314037,0.3151058114,-0.6421118601,12.2058003379
555181.4981325000,0.0055301958,-0.0112132388,0.2355556995,0.3168568788,-0.6424712580,13.4963474197
555182.4981515000,0.0055058625,-0.0112375635,0.2200097635,0.3154626823,-0.6438649597,12.6056309024
555183.4981695000,0.0055056994,-0.0111887755,0.2236138780,0.3154533392,-0.6410696159,12.8121314515
555184.4981875001,0.0055058474,-0.0112253177,0.2119789585,0.3154618201,-0.6431633280,12.1454996648
555185.4982065000,0.0055119648,-0.0112191675,0.2174221369,0.3158123205,-0.6428109497,12.4573708172
555186.4982235000,0.0054810084,-0.0112006124,0.2007769958,0.3140386485,-0.6417478166,11.5036744854
555187.4982425000,0.0054818903,-0.0111886400,0.1951647752,0.3140891794,-0.6410618504,11.1821179279
555188.4982595000,0.0055055547,-0.0111889032,0.2291365151,0.3154450490,-0.6410769298,13.1285552449
555189.4982775000,0.0055180978,-0.0112254382,0.2120273613,0.3161637135,-0.6431702309,12.1482729441
555190.4982954999,0.0055120485,-0.0111947369,0.2344364749,0.3158171127,-0.6414111787,13.4322205760
555191.4983145000,0.0055239314,-0.0112132206,0.2289756125,0.3164979547,-0.6424702136,13.1193362095
555192.4983330000,0.0054994869,-0.0112132973,0.2107810382,0.3150973869,-0.6424746112,12.0768638876
555193.4983505000,0.0054999604,-0.0112192357,0.1915775083,0.3151245159,-0.6428148567,10.9765826768
555194.4983685000,0.0055179171,-0.0111708945,0.2252979709,0.3161533610,-0.6400451055,12.9086228641
555195.4983864999,0.0054938106,-0.0112316594,0.2110828744,0.3147721635,-0.6435266806,12.0941578320
555196.4984045000,0.0054691640,-0.0112130821,0.2138579209,0.3133600122,-0.6424622782,12.2531562804
555197.4984225000,0.0054871795,-0.0111647277,0.2240946661,0.3143922276,-0.6396917785,12.8396785813
555198.4984405000,0.0054690858,-0.0112431725,0.2141338524,0.3133555339,-0.6441863340,12.2689659947
555199.4984585000,0.0054996187,-0.0112015117,0.2148016876,0.3151049400,-0.6417993428,12.3072301321
555200.4984770000,0.0054876069,-0.0112248704,0.2120837288,0.3144167125,-0.6431376972,12.1515025617
555201.4984955001,0.0054934726,-0.0112071281,0.2062502343,0.3147527928,-0.6421211377,11.8172679517
555202.4985135000,0.0054875043,-0.0112131313,0.2219286376,0.3144108367,-0.6424650958,12.7155742867
555203.4985315000,0.0055178179,-0.0112131286,0.2118189127,0.3161476792,-0.6424649422,12.1363297174
555204.4985495000,0.0054752929,-0.0112192646,0.2041483300,0.3137111748,-0.6428165104,11.6968377013
555205.4985675000,0.0054874785,-0.0112072211,0.1980555999,0.3144093603,-0.6421264699,11.3477499825
555206.4985855001,0.0055121210,-0.0112309729,0.1871867056,0.3158212669,-0.6434873470,10.7250082125
555207.4986035000,0.0055606354,-0.0112318176,0.1861625226,0.3186009399,-0.6435357433,10.6663268464
555208.4986215000,0.0054873142,-0.0112071434,0.2057599977,0.3143999474,-0.6421220153,11.7891794600
555209.4986395000,0.0054940010,-0.0112129977,0.2403705950,0.3147830682,-0.6424574423,13.7722206128
555210.4986575000,0.0055425632,-0.0112377604,0.2031568780,0.3175654794,-0.6438762398,11.6400316873
555211.4986765001,0.0054627769,-0.0112068771,0.2341304630,0.3129940591,-0.6421067594,13.4146873858
555212.4986950000,0.0054934857,-0.0112436651,0.1996811595,0.3147535434,-0.6442145546,11.4408876848
555213.4987125000,0.0055182216,-0.0111883666,0.2082174450,0.3161708059,-0.6410461867,11.9299808199
555214.4987305000,0.0054754789,-0.0112251390,0.1966642236,0.3137218306,-0.6431530917,11.2680299941
555215.4987485000,0.0055120285,-0.0112313418,0.2044378707,0.3158159703,-0.6435084858,11.7134271631
555216.4987665000,0.0055237875,-0.0112071275,0.2299721326,0.3164897135,-0.6421211087,13.1764326058
555217.4987844999,0.0054877816,-0.0112316456,0.1827707960,0.3144267271,-0.6435258899,10.4719952262
555218.4988025000,0.0055360029,-0.0112014252,0.1905104633,0.3171895996,-0.6417943866,10.9154454989
555219.4988205000,0.0055365513,-0.0112187884,0.1788849551,0.3172210234,-0.6427892288,10.2493529464
555220.4988390000,0.0054933758,-0.0111828350,0.2136621674,0.3147472488,-0.6407292493,12.2419404310
555221.4988575000,0.0054933526,-0.0111826801,0.2064891257,0.3147459171,-0.6407203755,11.8309554205
555222.4988754999,0.0054694317,-0.0112252450,0.2185259291,0.3133753525,-0.6431591604,12.5206134510
555223.4988935000,0.0055302255,-0.0112072845,0.1945376199,0.3168585791,-0.6421301019,11.1461845763
555224.4989115000,0.0054992730,-0.0112010532,0.1970004614,0.3150851342,-0.6417730718,11.2872950020
555225.4989295000,0.0055179186,-0.0112254211,0.2236136377,0.3161534446,-0.6431692504,12.8121176837
555226.4989475000,0.0055059244,-0.0111945702,0.2097022606,0.3154662297,-0.6414016264,12.0150544868
555227.4989655000,0.0055000391,-0.0112067442,0.2053470637,0.3151290289,-0.6420991445,11.7655200837
555228.4989835001,0.0054996923,-0.0111642574,0.2192372660,0.3151091578,-0.6396648317,12.5613700540
555229.4990015000,0.0055238092,-0.0112437056,0.2109056382,0.3164909529,-0.6442168774,12.0840029456
555230.4990200000,0.0054997839,-0.0112074119,0.1891736976,0.3151144039,-0.6421374007,10.8388544671
555231.4990385000,0.0055422524,-0.0112134122,0.2079417985,0.3175476716,-0.6424811929,11.9141874390
555232.4990565000,0.0055241973,-0.0112006518,0.2029186445,0.3165131916,-0.6417500775,11.6263819121
555233.4990745001,0.0054688619,-0.0112010331,0.2075586108,0.3133427071,-0.6417719223,11.8922323994
555234.4990925000,0.0055119656,-0.0112130727,0.1933442229,0.3158123644,-0.6424617424,11.0778079658
555235.4991105000,0.0054999306,-0.0111887070,0.1879073236,0.3151228101,-0.6410656897,10.7662965838
555236.4991285000,0.0054996785,-0.0111946631,0.2031284772,0.3151083673,-0.6414069497,11.6384044440
555237.4991465000,0.0054996081,-0.0112008769,0.2240986265,0.3151043322,-0.6417629712,12.8399054903
555238.4991645000,0.0055059876,-0.0112193183,0.2030258842,0.3154698493,-0.6428195868,11.6325262991
555239.4991824999,0.0055241818,-0.0112189725,0.2058888521,0.3165123003,-0.6427997775,11.7965622722
555240.4992015000,0.0055057799,-0.0112253435,0.2085862657,0.3154579533,-0.6431648074,11.9511126871
555241.4992195000,0.0055302770,-0.0112621547,0.2056096248,0.3168615337,-0.6452739319,11.7805637262
555242.4992375000,0.0055237242,-0.0112438094,0.2462634427,0.3164860826,-0.6442228266,14.1098559142
555243.4992555000,0.0055057940,-0.0112133190,0.2053345844,0.3154587566,-0.6424758506,11.7648050761
555244.4992734999,0.0054932866,-0.0111764764,0.2160110379,0.3147421405,-0.6403649250,12.3765208024
555245.4992915000,0.0055123903,-0.0111761112,0.2063574957,0.3158367006,-0.6403440011,11.8234135740
555246.4993095000,0.0054812305,-0.0112071166,0.1840018879,0.3140513726,-0.6421204828,10.5425316003
555247.4993275000,0.0054872312,-0.0111888287,0.2049775575,0.3143951877,-0.6410726644,11.7443489384
555248.4993455000,0.0054812561,-0.0111766262,0.2195282371,0.3140528410,-0.6403735080,12.5780414676
555249.4993635000,0.0055057919,-0.0112315822,0.1746767356,0.3154586359,-0.6435222595,10.0082397272
555250.4993825000,0.0055362448,-0.0112193747,0.1918965941,0.3172034598,-0.6428228212,10.9948649460
555251.4994005000,0.0054816181,-0.0112190638,0.1995599271,0.3140735831,-0.6428050039,11.4339415847
555252.4994185000,0.0055058231,-0.0112189786,0.2089203567,0.3154604280,-0.6428001267,11.9702546910
555253.4994365000,0.0055179022,-0.0112194563,0.2154745822,0.3161525074,-0.6428274964,12.3457841534
555254.4994545000,0.0055241715,-0.0112253638,0.2224570609,0.3165117128,-0.6431659709,12.7458507114
555255.4994725001,0.0055116112,-0.0111949023,0.2139116138,0.3157920622,-0.6414206525,12.2562326598
555256.4994905000,0.0054815961,-0.0112192248,0.2267515767,0.3140723202,-0.6428142293,12.9919083402
555257.4995085000,0.0054690669,-0.0112069968,0.2117038952,0.3133544495,-0.6421136171,12.1297397018
555258.4995265000,0.0054879151,-0.0112125008,0.2092535173,0.3144343750,-0.6424289716,11.9893433891
555259.4995445000,0.0055300743,-0.0112317558,0.1965060722,0.3168499170,-0.6435322018,11.2589685854
555260.4995635001,0.0055302328,-0.0112133173,0.2168446086,0.3168590007,-0.6424757584,12.4242808851
555261.4995815000,0.0054873329,-0.0112194150,0.1996038674,0.3144010167,-0.6428251299,11.4364591758
555262.4995995000,0.0055056876,-0.0112375241,0.1901624577,0.3154526640,-0.6438627035,10.8955062489
555263.4996175000,0.0054939119,-0.0112253398,0.2106536463,0.3147779663,-0.6431645967,12.0695648731
555264.4996355000,0.0054933477,-0.0112556514,0.2206401106,0.3147456415,-0.6449013206,12.6417471302
555265.4996545000,0.0055180362,-0.0111826567,0.1943571705,0.3161601854,-0.6407190332,11.1358455859
555266.4996714999,0.0055363787,-0.0112499156,0.2260914688,0.3172111335,-0.6445726832,12.9540869451
555267.4996895000,0.0055180520,-0.0112374669,0.2128069798,0.3161610923,-0.6438594269,12.1929417924
555268.4997075000,0.0055057316,-0.0111949116,0.2233849868,0.3154551829,-0.6414211868,12.7990169509
555269.4997255000,0.0055241463,-0.0112070061,0.1930944560,0.3165102687,-0.6421141523,11.0634973759
555270.4997445000,0.0054873716,-0.0112192654,0.2216165126,0.3144032345,-0.6428165590,12.6976908411
555271.4997624999,0.0054877323,-0.0112067957,0.1960830362,0.3144239023,-0.6421020932,11.2347304097
555272.4997805000,0.0054876297,-0.0111885837,0.1899718472,0.3144180193,-0.6410586263,10.8845850699
555273.4997985000,0.0054871923,-0.0112009968,0.2053147630,0.3143929575,-0.6417698421,11.7636693908
555274.4998175000,0.0055179297,-0.0112376560,0.1837259991,0.3161540809,-0.6438702606,10.5267243356
555275.4998345000,0.0055058641,-0.0112620555,0.2082260565,0.3154627781,-0.6452682479,11.9304742213
555276.4998525000,0.0055177202,-0.0112072899,0.2007150313,0.3161420825,-0.6421304133,11.5001241762
555277.4998705001,0.0055122963,-0.0112374189,0.1920097970,0.3158313119,-0.6438566737,11.0013509912
555278.4998885000,0.0055301680,-0.0112068425,0.1989121418,0.3168552878,-0.6421047744,11.3968262217
555279.4999070000,0.0054874191,-0.0112070410,0.2218887819,0.3144059540,-0.6421161501,12.7132907234
555280.4999255000,0.0055243177,-0.0112008197,0.2154576243,0.3165200869,-0.6417596949,12.3448125382
555281.4999435000,0.0055179368,-0.0112317234,0.2019474856,0.3161544926,-0.6435303455,11.5707386099
555282.4999615001,0.0054690381,-0.0112251494,0.2083797826,0.3133527994,-0.6431536850,11.9392820786
555283.4999795000,0.0055239099,-0.0111889439,0.2079302018,0.3164967247,-0.6410792602,11.9135229981
555284.4999975000,0.0054937753,-0.0112065645,0.1903209917,0.3147701366,-0.6420888491,10.9045895797
555285.5000155000,0.0054872376,-0.0112071601,0.2195850682,0.3143955581,-0.6421229766,12.5812976546
555286.5000335000,0.0054935756,-0.0112253075,0.2480225705,0.3147586977,-0.6431627422,14.2106465114
555287.5000515000,0.0054874333,-0.0112377867,0.2424917317,0.3144067658,-0.6438777469,13.8937527913
555288.5000705000,0.0054998437,-0.0112128499,0.2154150475,0.3151178297,-0.6424489779,12.3423730668
555289.5000880000,0.0055419481,-0.0112255274,0.2233155112,0.3175302342,-0.6431753444,12.7950362908
555290.5001065000,0.0055362064,-0.0112376907,0.2002542637,0.3172012630,-0.6438722491,11.4737241411
555291.5001245000,0.0054938219,-0.0112250803,0.2250914737,0.3147728082,-0.6431497238,12.8967914453
555292.5001425000,0.0054871313,-0.0112133926,0.2174043753,0.3143894679,-0.6424800685,12.4563531499
555293.5001604999,0.0055058472,-0.0112437202,0.2205480150,0.3154618077,-0.6442177119,12.6364704376
555294.5001785000,0.0055422621,-0.0112315745,0.1839464202,0.3175482286,-0.6435218172,10.5393535362
555295.5001965000,0.0054568920,-0.0112253041,0.2228671183,0.3126568821,-0.6431625495,12.7693452683
555296.5002145000,0.0055243221,-0.0112132112,0.2315212965,0.3165203421,-0.6424696751,13.2651931596
555297.5002325000,0.0054997832,-0.0112249501,0.2041735116,0.3151143668,-0.6431422646,11.6982805012
555298.5002505000,0.0054996012,-0.0112132362,0.1799087606,0.3151039389,-0.6424711063,10.3080126796
555299.5002695000,0.0055607612,-0.0112316629,0.1887729952,0.3186081452,-0.6435268839,10.8158959085
555300.5002875000,0.0055180881,-0.0112008826,0.2111282400,0.3161631589,-0.6417633000,12.0967570908
555301.5003055000,0.0055056868,-0.0112256096,0.2113872459,0.3154526183,-0.6431800520,12.1115970325
555302.5003235000,0.0055058304,-0.0112621710,0.2012532227,0.3154608449,-0.6452748690,11.5309602756
555303.5003415000,0.0054997649,-0.0112068799,0.1853117760,0.3151133168,-0.6421069224,10.6175826609
555304.5003595001,0.0054876536,-0.0112185623,0.2192236503,0.3144193886,-0.6427762748,12.5605899320
555305.5003775000,0.0054873322,-0.0111948496,0.2205569988,0.3144009748,-0.6414176351,12.6369851739
555306.5003955000,0.0055301556,-0.0112009967,0.2220631792,0.3168545739,-0.6417698390,12.7232829562
555307.5004135000,0.0055056568,-0.0111825759,0.2007766392,0.3154508991,-0.6407144009,11.5036540527
555308.5004315000,0.0054996984,-0.0111886176,0.2141360447,0.3151095073,-0.6410605694,12.2690916044
555309.5004505001,0.0055118888,-0.0111827822,0.2072036919,0.3158079645,-0.6407262256,11.8718970468
555310.5004690000,0.0054813547,-0.0112006555,0.1949296009,0.3140584884,-0.6417502894,11.1686434364
555311.5004865000,0.0054936033,-0.0111886383,0.1997135647,0.3147602853,-0.6410617528,11.4427443680
555312.5005045000,0.0055299616,-0.0112500288,0.2088392867,0.3168434600,-0.6445791694,11.9656097232
555313.5005225000,0.0054874224,-0.0111825759,0.2473678930,0.3144061444,-0.6407144036,14.1731362535
555314.5005405000,0.0055363735,-0.0112071468,0.2026885935,0.3172108357,-0.6421222126,11.6132009619
555315.5005584999,0.0055119147,-0.0112254552,0.1885691241,0.3158094485,-0.6431712034,10.8042149593
555316.5005765000,0.0055240404,-0.0112070535,0.2195543821,0.3165041991,-0.6421168680,12.5795394672
555317.5005945000,0.0054751960,-0.0112556839,0.2028899655,0.3137056222,-0.6449031849,11.6247387273
555318.5006125000,0.0055056698,-0.0112072352,0.1993464727,0.3154516413,-0.6421272767,11.4217115493
555319.5006315000,0.0055117951,-0.0112131018,0.2052107859,0.3158025964,-0.6424634059,11.7577119400
555320.5006494999,0.0055178942,-0.0112315532,0.2142756736,0.3161520492,-0.6435205957,12.2770917490
555321.5006675000,0.0055183088,-0.0112010609,0.2124000527,0.3161758060,-0.6417735154,12.1696265885
555322.5006855000,0.0054930762,-0.0111825995,0.2138292675,0.3147300842,-0.6407157551,12.2515145646
555323.5007035000,0.0054879468,-0.0111820943,0.1864483636,0.3144361878,-0.6406868108,10.6827043295
555324.5007215000,0.0054997112,-0.0112253396,0.1982827270,0.3151102429,-0.6431645832,11.3607634064
555325.5007395000,0.0054935180,-0.0112131929,0.2040008266,0.3147553980,-0.6424686276,11.6883863814
555326.5007575001,0.0055179691,-0.0112437638,0.2042864278,0.3161563383,-0.6442202134,11.7047501234
555327.5007755000,0.0055119013,-0.0112073747,0.2217372530,0.3158086796,-0.6421352713,12.7046087565
555328.5007940000,0.0055304238,-0.0112008610,0.2252165211,0.3168699450,-0.6417620595,12.9039561373
555329.5008125000,0.0055424152,-0.0112136480,0.2137789668,0.3175570005,-0.6424947033,12.2486325436
555330.5008305000,0.0055054736,-0.0112005442,0.2002972579,0.3154403994,-0.6417439129,11.4761875246
555331.5008485001,0.0055360840,-0.0111768224,0.2038292066,0.3171942456,-0.6403847530,11.6785532790
555332.5008665000,0.0054933827,-0.0112376407,0.2091815109,0.3147476444,-0.6438693859,11.9852177239
555333.5008845000,0.0055054567,-0.0112133850,0.1823440703,0.3154394341,-0.6424796325,10.4475456446
555334.5009025000,0.0055423607,-0.0112132953,0.1932724163,0.3175538754,-0.6424744955,11.0736937480
555335.5009205000,0.0055240886,-0.0111953282,0.2075734546,0.3165069649,-0.6414450553,11.8930828887
555336.5009385000,0.0055303656,-0.0112132088,0.2300033878,0.3168666087,-0.6424695366,13.1782233971
555337.5009564999,0.0054873895,-0.0112004190,0.2089935541,0.3144042568,-0.6417367357,11.9744485958
555338.5009755000,0.0054934268,-0.0111765046,0.1926696986,0.3147501709,-0.6403665455,11.0391605699
555339.5009935000,0.0054935317,-0.0112008809,0.2321345109,0.3147561799,-0.6417632005,13.3003277555
555340.5010115000,0.0054997015,-0.0112193318,0.2119324924,0.3151096847,-0.6428203583,12.1428373556
555341.5010295000,0.0054751171,-0.0111944714,0.2043980777,0.3137011049,-0.6413959647,11.7111471928
555342.5010480001,0.0055056880,-0.0112320349,0.2213585923,0.3154526845,-0.6435481962,12.6829130981
555343.5010655000,0.0054813191,-0.0112310215,0.2337352920,0.3140564525,-0.6434901317,13.3920457524
555344.5010835000,0.0055239786,-0.0112072342,0.2215213658,0.3165006614,-0.6421272219,12.6922393349
555345.5011015000,0.0055180586,-0.0112070249,0.2041138068,0.3161614663,-0.6421152281,11.6948596712
555346.5011195000,0.0054996121,-0.0112011514,0.2191876289,0.3151045646,-0.6417787018,12.5585260556
555347.5011374999,0.0055115389,-0.0112011187,0.1989450673,0.3157879167,-0.6417768251,11.3987127087
555348.5011565000,0.0055057490,-0.0112190520,0.2096523010,0.3154561813,-0.6428043279,12.0121920116
555349.5011745000,0.0055058075,-0.0111765349,0.2124829432,0.3154595322,-0.6403682802,12.1743758611
555350.5011925000,0.0054874550,-0.0111947972,0.2293739524,0.3144080095,-0.6414146299,13.1421594054
555351.5012105000,0.0055116615,-0.0112071949,0.2010685504,0.3157949408,-0.6421249661,11.5203793299
555352.5012285000,0.0054690441,-0.0112436323,0.2038513819,0.3133531424,-0.6442126794,11.6798238300
555353.5012475001,0.0055059649,-0.0112194120,0.2200346484,0.3154685521,-0.6428249558,12.6070566993
555354.5012640000,0.0055300938,-0.0112255855,0.1870491384,0.3168510346,-0.6431786733,10.7171261894
555355.5012820000,0.0054997615,-0.0112131770,0.2031618395,0.3151131233,-0.6424677181,11.6403159615
555356.5013000000,0.0055243837,-0.0111942115,0.2170004206,0.3165238708,-0.6413810721,12.4332082526
555357.5013190000,0.0054567945,-0.0112069441,0.2049238692,0.3126512971,-0.6421105990,11.7412728252
555358.5013369999,0.0054752528,-0.0111702893,0.2040310815,0.3137088791,-0.6400104348,11.6901198581
555359.5013550000,0.0055362737,-0.0112072455,0.1874522955,0.3172051156,-0.6421278666,10.7402253943
